Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_intensive,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,serious_cases,active,alpha3
China,Heilongjiang,2020-01-25,9,0,1,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Henan,2020-01-25,32,0,0,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Hong Kong,2020-01-25,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Hubei,2020-01-25,761,32,40,NA,NA,NA,NA,NA,NA,NA,689,CHN
China,Hunan,2020-01-25,43,0,0,NA,NA,NA,NA,NA,NA,NA,43,CHN
China,Inner Mongolia,2020-01-25,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Jiangsu,2020-01-25,18,1,0,NA,NA,NA,NA,NA,NA,NA,17,CHN
China,Jiangxi,2020-01-25,18,0,0,NA,NA,NA,NA,NA,NA,NA,18,CHN
China,Jilin,2020-01-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Liaoning,2020-01-25,17,0,0,NA,NA,NA,NA,NA,NA,NA,17,CHN
China,Macau,2020-01-25,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Ningxia,2020-01-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Qinghai,2020-01-25,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Shaanxi,2020-01-25,15,0,0,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Shandong,2020-01-25,27,0,0,NA,NA,NA,NA,NA,NA,NA,27,CHN
China,Shanghai,2020-01-25,33,1,0,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Shanxi,2020-01-25,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Sichuan,2020-01-25,28,0,0,NA,NA,NA,NA,NA,NA,NA,28,CHN
China,Tianjin,2020-01-25,10,0,0,NA,NA,NA,NA,NA,NA,NA,10,CHN
China,Tibet,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-01-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Yunnan,2020-01-25,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,CHN
China,Zhejiang,2020-01-25,62,1,0,NA,NA,NA,NA,NA,NA,NA,61,CHN
Denmark,Faroe Islands,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
Denmark,Greenland,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
France,French Guiana,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,French Polynesia,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Guadeloupe,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Martinique,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Mayotte,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,New Caledonia,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Reunion,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Barthelemy,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Pierre and Miquelon,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,St Martin,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
Italy,total,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ITA
Netherlands,Aruba,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,"Bonaire, Sint Eustatius and Saba",2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Curacao,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Sint Maarten,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
United Kingdom,Anguilla,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,British Virgin Islands,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Channel Islands,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Falkland Islands (Islas Malvinas),2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Gibraltar,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Isle of Man,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Montserrat,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Turks and Caicos Islands,2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Australia,Australian Capital Territory,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,New South Wales,2020-01-26,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,AUS
Australia,Northern Territory,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Queensland,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,South Australia,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Tasmania,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Victoria,2020-01-26,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,AUS
Australia,Western Australia,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Canada,Alberta,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,British Columbia,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Diamond Princess,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Grand Princess,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Manitoba,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,New Brunswick,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Newfoundland and Labrador,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Northwest Territories,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Nova Scotia,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Ontario,2020-01-26,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Prince Edward Island,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Quebec,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Recovered,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Saskatchewan,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Yukon,2020-01-26,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
China,Anhui,2020-01-26,60,0,0,NA,NA,NA,NA,NA,NA,NA,60,CHN
China,Beijing,2020-01-26,68,2,0,NA,NA,NA,NA,NA,NA,NA,66,CHN
China,Chongqing,2020-01-26,75,0,0,NA,NA,NA,NA,NA,NA,NA,75,CHN
China,Fujian,2020-01-26,35,0,0,NA,NA,NA,NA,NA,NA,NA,35,CHN
China,Gansu,2020-01-26,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Guangdong,2020-01-26,111,2,0,NA,NA,NA,NA,NA,NA,NA,109,CHN
China,Guangxi,2020-01-26,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,CHN
China,Guizhou,2020-01-26,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Hainan,2020-01-26,22,0,0,NA,NA,NA,NA,NA,NA,NA,22,CHN
China,Hebei,2020-01-26,13,0,1,NA,NA,NA,NA,NA,NA,NA,12,CHN
China,Heilongjiang,2020-01-26,15,0,1,NA,NA,NA,NA,NA,NA,NA,14,CHN
China,Henan,2020-01-26,83,0,1,NA,NA,NA,NA,NA,NA,NA,82,CHN
China,Hong Kong,2020-01-26,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Hubei,2020-01-26,1058,42,52,NA,NA,NA,NA,NA,NA,NA,964,CHN
China,Hunan,2020-01-26,69,0,0,NA,NA,NA,NA,NA,NA,NA,69,CHN
China,Inner Mongolia,2020-01-26,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Jiangsu,2020-01-26,33,1,0,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Jiangxi,2020-01-26,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,CHN
China,Jilin,2020-01-26,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Liaoning,2020-01-26,21,0,0,NA,NA,NA,NA,NA,NA,NA,21,CHN
China,Macau,2020-01-26,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Ningxia,2020-01-26,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Qinghai,2020-01-26,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Shaanxi,2020-01-26,22,0,0,NA,NA,NA,NA,NA,NA,NA,22,CHN
China,Shandong,2020-01-26,46,0,0,NA,NA,NA,NA,NA,NA,NA,46,CHN
China,Shanghai,2020-01-26,40,1,1,NA,NA,NA,NA,NA,NA,NA,38,CHN
China,Shanxi,2020-01-26,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,CHN
China,Sichuan,2020-01-26,44,0,0,NA,NA,NA,NA,NA,NA,NA,44,CHN
China,Tianjin,2020-01-26,14,0,0,NA,NA,NA,NA,NA,NA,NA,14,CHN
China,Tibet,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-01-26,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Yunnan,2020-01-26,16,0,0,NA,NA,NA,NA,NA,NA,NA,16,CHN
China,Zhejiang,2020-01-26,104,1,0,NA,NA,NA,NA,NA,NA,NA,103,CHN
Denmark,Faroe Islands,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
Denmark,Greenland,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
France,French Guiana,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,French Polynesia,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Guadeloupe,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Martinique,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Mayotte,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,New Caledonia,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Reunion,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Barthelemy,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Pierre and Miquelon,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,St Martin,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
Italy,total,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ITA
Netherlands,Aruba,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,"Bonaire, Sint Eustatius and Saba",2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Curacao,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Sint Maarten,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
United Kingdom,Anguilla,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,British Virgin Islands,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Channel Islands,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Falkland Islands (Islas Malvinas),2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Gibraltar,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Isle of Man,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Montserrat,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Turks and Caicos Islands,2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Australia,Australian Capital Territory,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,New South Wales,2020-01-27,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,AUS
Australia,Northern Territory,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Queensland,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,South Australia,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Tasmania,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Victoria,2020-01-27,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,AUS
Australia,Western Australia,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Canada,Alberta,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,British Columbia,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Diamond Princess,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Grand Princess,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Manitoba,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,New Brunswick,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Newfoundland and Labrador,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Northwest Territories,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Nova Scotia,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Ontario,2020-01-27,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Prince Edward Island,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Quebec,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Recovered,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Saskatchewan,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Yukon,2020-01-27,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
China,Anhui,2020-01-27,70,0,0,NA,NA,NA,NA,NA,NA,NA,70,CHN
China,Beijing,2020-01-27,80,2,1,NA,NA,NA,NA,NA,NA,NA,77,CHN
China,Chongqing,2020-01-27,110,0,0,NA,NA,NA,NA,NA,NA,NA,110,CHN
China,Fujian,2020-01-27,59,0,0,NA,NA,NA,NA,NA,NA,NA,59,CHN
China,Gansu,2020-01-27,14,0,0,NA,NA,NA,NA,NA,NA,NA,14,CHN
China,Guangdong,2020-01-27,151,4,0,NA,NA,NA,NA,NA,NA,NA,147,CHN
China,Guangxi,2020-01-27,46,0,0,NA,NA,NA,NA,NA,NA,NA,46,CHN
China,Guizhou,2020-01-27,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Hainan,2020-01-27,33,0,1,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Hebei,2020-01-27,18,0,1,NA,NA,NA,NA,NA,NA,NA,17,CHN
China,Heilongjiang,2020-01-27,21,0,1,NA,NA,NA,NA,NA,NA,NA,20,CHN
China,Henan,2020-01-27,128,0,1,NA,NA,NA,NA,NA,NA,NA,127,CHN
China,Hong Kong,2020-01-27,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Hubei,2020-01-27,1423,45,76,NA,NA,NA,NA,NA,NA,NA,1302,CHN
China,Hunan,2020-01-27,100,0,0,NA,NA,NA,NA,NA,NA,NA,100,CHN
China,Inner Mongolia,2020-01-27,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,CHN
China,Jiangsu,2020-01-27,47,1,0,NA,NA,NA,NA,NA,NA,NA,46,CHN
China,Jiangxi,2020-01-27,72,2,0,NA,NA,NA,NA,NA,NA,NA,70,CHN
China,Jilin,2020-01-27,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Liaoning,2020-01-27,27,0,0,NA,NA,NA,NA,NA,NA,NA,27,CHN
China,Macau,2020-01-27,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Ningxia,2020-01-27,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Qinghai,2020-01-27,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Shaanxi,2020-01-27,35,0,0,NA,NA,NA,NA,NA,NA,NA,35,CHN
China,Shandong,2020-01-27,75,0,0,NA,NA,NA,NA,NA,NA,NA,75,CHN
China,Shanghai,2020-01-27,53,3,1,NA,NA,NA,NA,NA,NA,NA,49,CHN
China,Shanxi,2020-01-27,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,CHN
China,Sichuan,2020-01-27,69,0,0,NA,NA,NA,NA,NA,NA,NA,69,CHN
China,Tianjin,2020-01-27,23,0,0,NA,NA,NA,NA,NA,NA,NA,23,CHN
China,Tibet,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-01-27,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Yunnan,2020-01-27,26,0,0,NA,NA,NA,NA,NA,NA,NA,26,CHN
China,Zhejiang,2020-01-27,128,1,0,NA,NA,NA,NA,NA,NA,NA,127,CHN
Denmark,Faroe Islands,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
Denmark,Greenland,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
France,French Guiana,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,French Polynesia,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Guadeloupe,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Martinique,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Mayotte,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,New Caledonia,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Reunion,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Barthelemy,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Pierre and Miquelon,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,St Martin,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
Italy,total,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ITA
Netherlands,Aruba,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,"Bonaire, Sint Eustatius and Saba",2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Curacao,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Sint Maarten,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
United Kingdom,Anguilla,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,British Virgin Islands,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Channel Islands,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Falkland Islands (Islas Malvinas),2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Gibraltar,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Isle of Man,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Montserrat,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Turks and Caicos Islands,2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Australia,Australian Capital Territory,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,New South Wales,2020-01-28,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,AUS
Australia,Northern Territory,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Queensland,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,South Australia,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Tasmania,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,Victoria,2020-01-28,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,AUS
Australia,Western Australia,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Canada,Alberta,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,British Columbia,2020-01-28,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Diamond Princess,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Grand Princess,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Manitoba,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,New Brunswick,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Newfoundland and Labrador,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Northwest Territories,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Nova Scotia,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Ontario,2020-01-28,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Prince Edward Island,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Quebec,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Recovered,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Saskatchewan,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
Canada,Yukon,2020-01-28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,CAN
China,Anhui,2020-01-28,106,0,0,NA,NA,NA,NA,NA,NA,NA,106,CHN
China,Beijing,2020-01-28,91,4,1,NA,NA,NA,NA,NA,NA,NA,86,CHN
China,Chongqing,2020-01-28,132,0,0,NA,NA,NA,NA,NA,NA,NA,132,CHN
China,Fujian,2020-01-28,80,0,0,NA,NA,NA,NA,NA,NA,NA,80,CHN
China,Gansu,2020-01-28,19,0,0,NA,NA,NA,NA,NA,NA,NA,19,CHN
China,Guangdong,2020-01-28,207,4,0,NA,NA,NA,NA,NA,NA,NA,203,CHN
China,Guangxi,2020-01-28,51,2,0,NA,NA,NA,NA,NA,NA,NA,49,CHN
China,Guizhou,2020-01-28,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,CHN
China,Hainan,2020-01-28,40,0,1,NA,NA,NA,NA,NA,NA,NA,39,CHN
China,Hebei,2020-01-28,33,0,1,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Heilongjiang,2020-01-28,33,0,1,NA,NA,NA,NA,NA,NA,NA,32,CHN
China,Henan,2020-01-28,168,0,1,NA,NA,NA,NA,NA,NA,NA,167,CHN
China,Hong Kong,2020-01-28,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Hubei,2020-01-28,3554,80,125,NA,NA,NA,NA,NA,NA,NA,3349,CHN
China,Hunan,2020-01-28,143,0,0,NA,NA,NA,NA,NA,NA,NA,143,CHN
China,Inner Mongolia,2020-01-28,15,0,0,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Jiangsu,2020-01-28,70,1,0,NA,NA,NA,NA,NA,NA,NA,69,CHN
China,Jiangxi,2020-01-28,109,3,0,NA,NA,NA,NA,NA,NA,NA,106,CHN
China,Jilin,2020-01-28,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Liaoning,2020-01-28,34,0,0,NA,NA,NA,NA,NA,NA,NA,34,CHN
China,Macau,2020-01-28,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Ningxia,2020-01-28,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,CHN
China,Qinghai,2020-01-28,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Shaanxi,2020-01-28,46,0,0,NA,NA,NA,NA,NA,NA,NA,46,CHN
China,Shandong,2020-01-28,95,0,0,NA,NA,NA,NA,NA,NA,NA,95,CHN
China,Shanghai,2020-01-28,66,4,1,NA,NA,NA,NA,NA,NA,NA,61,CHN
China,Shanxi,2020-01-28,27,0,0,NA,NA,NA,NA,NA,NA,NA,27,CHN
China,Sichuan,2020-01-28,90,0,0,NA,NA,NA,NA,NA,NA,NA,90,CHN
China,Tianjin,2020-01-28,24,0,0,NA,NA,NA,NA,NA,NA,NA,24,CHN
China,Tibet,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-01-28,10,0,0,NA,NA,NA,NA,NA,NA,NA,10,CHN
China,Yunnan,2020-01-28,44,0,0,NA,NA,NA,NA,NA,NA,NA,44,CHN
China,Zhejiang,2020-01-28,173,3,0,NA,NA,NA,NA,NA,NA,NA,170,CHN
Denmark,Faroe Islands,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
Denmark,Greenland,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
France,French Guiana,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,French Polynesia,2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
